state,district,age_0_5,age_5_17,age_18_greater,Total_Enrollment,demo_age_5_17,biometric_age_5_17,youth_ratio,demo_update_ratio,biometric_update_ratio,Education_Engagement_Index,Education_Cluster,Education_Status
Dadra and Nagar Haveli and Daman and Diu,Dadra Nagar Haveli,22,3,0,25,0.0,0.0,0.12,0.0,0.0,0.054,0,Critical - Severe Education Exclusion
Dadra and Nagar Haveli and Daman and Diu,Daman,104,17,9,130,0.0,0.0,0.1307692307692307,0.0,0.0,0.0588461538461538,0,Critical - Severe Education Exclusion
Dadra and Nagar Haveli and Daman and Diu,Diu,84,8,4,96,0.0,0.0,0.0833333333333333,0.0,0.0,0.0375,0,Critical - Severe Education Exclusion
Delhi,Central Delhi,2761,993,193,3947,4432.0,0.0,0.251583481124905,1.0,0.0,0.4132125665062072,1,Moderate Education Engagement
Delhi,East Delhi,8055,2458,223,10736,24960.0,0.0,0.2289493293591654,1.0,0.0,0.4030271982116244,1,Moderate Education Engagement
Delhi,Najafgarh,21,9,0,30,9.0,0.0,0.3,0.3,0.0,0.225,0,Low Education Engagement
Delhi,New Delhi,918,502,217,1637,547.0,0.0,0.306658521686011,0.3341478313989004,0.0,0.238240684178375,0,Low Education Engagement
Delhi,North Delhi,3148,1230,81,4459,9317.0,0.0,0.2758466023772146,1.0,0.0,0.4241309710697465,1,Moderate Education Engagement
Delhi,North East,1330,408,2,1740,360.0,0.0,0.2344827586206896,0.2068965517241379,0.0,0.1675862068965517,0,Critical - Severe Education Exclusion
Delhi,North East Delhi,8299,3749,65,12113,25389.0,0.0,0.3095021877321885,1.0,0.0,0.4392759844794848,1,High Education Engagement
Delhi,North West Delhi,12395,3293,355,16043,39744.0,0.0,0.2052608614348937,1.0,0.0,0.3923673876457021,1,Moderate Education Engagement
Delhi,Shahdara,1121,515,64,1700,4681.0,0.0,0.3029411764705882,1.0,0.0,0.4363235294117646,1,High Education Engagement
Delhi,South Delhi,10138,2780,477,13395,20329.0,0.0,0.2075401269130272,1.0,0.0,0.3933930571108622,1,Moderate Education Engagement
Delhi,South East Delhi,46,9,5,60,124.0,0.0,0.15,1.0,0.0,0.3675,1,Moderate Education Engagement
Delhi,South West Delhi,6951,1945,359,9255,19940.0,0.0,0.2101566720691518,1.0,0.0,0.3945705024311183,1,Moderate Education Engagement
Delhi,West Delhi,14000,4405,1009,19414,25703.0,0.0,0.2268981147625424,1.0,0.0,0.4021041516431441,1,Moderate Education Engagement
Goa,Bardez,2,0,0,2,2.0,0.0,0.0,1.0,0.0,0.3,1,Low Education Engagement
Goa,North Goa,1109,146,99,1354,1713.0,0.0,0.1078286558345642,1.0,0.0,0.3485228951255539,1,Moderate Education Engagement
Goa,South Goa,805,108,64,977,1560.0,0.0,0.1105424769703173,1.0,0.0,0.3497441146366428,1,Moderate Education Engagement
Gujarat,Ahmedabad,16949,8001,847,25797,32052.0,0.0,0.310152343295732,1.0,0.0,0.4395685544830794,1,High Education Engagement
Gujarat,Amreli,3460,587,246,4293,2578.0,0.0,0.1367342184952248,0.6005124621476823,0.0,0.2416841369671558,1,Low Education Engagement
Gujarat,Anand,5616,828,536,6980,3523.0,0.0,0.1186246418338108,0.5047277936962751,0.0,0.2047994269340974,0,Low Education Engagement
Gujarat,Arvalli,1952,322,117,2391,1810.0,0.0,0.1346716854872438,0.7570054370556253,0.0,0.2877038895859473,1,Low Education Engagement
Gujarat,Banaskantha,17024,13697,2574,33295,9852.0,0.0,0.4113830905541372,0.2959002853281273,0.0,0.2738924763477999,0,Low Education Engagement
Gujarat,Bharuch,3745,508,98,4351,6975.0,0.0,0.1167547690186164,1.0,0.0,0.3525396460583774,1,Moderate Education Engagement
Gujarat,Bhavnagar,8420,1309,445,10174,6530.0,0.0,0.128661293493218,0.6418321210929822,0.0,0.2504472183998427,1,Low Education Engagement
Gujarat,Botad,2302,474,171,2947,1463.0,0.0,0.1608415337631489,0.4964370546318289,0.0,0.2213098065829657,0,Low Education Engagement
Gujarat,Chhotaudepur,2215,1303,589,4107,1857.0,0.0,0.317263209155101,0.4521548575602629,0.0,0.2784149013878744,0,Low Education Engagement
Gujarat,Dahod,5341,3891,1277,10509,4796.0,0.0,0.3702540679417642,0.4563707298506042,0.0,0.3035255495289751,0,Low Education Engagement
Gujarat,Dang,531,179,162,872,0.0,0.0,0.2052752293577981,0.0,0.0,0.0923738532110091,0,Critical - Severe Education Exclusion
Gujarat,Devbhumi Dwarka,1845,422,223,2490,835.0,0.0,0.1694779116465863,0.3353413654618474,0.0,0.176867469879518,0,Critical - Severe Education Exclusion
Gujarat,Dohad,5003,7330,670,13003,315.0,0.0,0.5637160655233407,0.0242251788048911,0.0,0.2609397831269707,0,Low Education Engagement
Gujarat,Gandhinagar,4075,837,738,5650,6930.0,0.0,0.1481415929203539,1.0,0.0,0.3666637168141592,1,Moderate Education Engagement
Gujarat,Gir Somnath,4375,975,373,5723,2323.0,0.0,0.1703651930805521,0.4059059933601258,0.0,0.1984361348942862,0,Low Education Engagement
Gujarat,Jamnagar,4998,799,281,6078,4166.0,0.0,0.1314577163540638,0.6854228364593616,0.0,0.2647828232971372,1,Low Education Engagement
Gujarat,Junagadh,4876,568,92,5536,3875.0,0.0,0.1026011560693641,0.6999638728323699,0.0,0.2561596820809249,1,Low Education Engagement
Gujarat,Kachchh,6176,2605,521,9302,7742.0,0.0,0.2800473016555579,0.8322941302945603,0.0,0.3757095248333691,1,Moderate Education Engagement
Gujarat,Kheda,5826,1224,517,7567,5991.0,0.0,0.1617549887670146,0.7917272366856085,0.0,0.3103079159508391,1,Low Education Engagement
Gujarat,Mahesana,5289,908,293,6490,6530.0,0.0,0.1399075500770416,1.0,0.0,0.3629583975346687,1,Moderate Education Engagement
Gujarat,Mahisagar,2036,397,130,2563,918.0,0.0,0.1548966055403823,0.3581740148263753,0.0,0.1771556769410847,0,Critical - Severe Education Exclusion
Gujarat,Morbi,5548,1803,653,8004,3044.0,0.0,0.2252623688155922,0.3803098450774613,0.0,0.2154610194902548,0,Low Education Engagement
Gujarat,Narmada,1155,96,29,1280,2729.0,0.0,0.075,1.0,0.0,0.33375,1,Low Education Engagement
Gujarat,Navsari,2453,201,103,2757,5085.0,0.0,0.0729053318824809,1.0,0.0,0.3328073993471164,1,Low Education Engagement
Gujarat,Panchmahals,5686,1566,429,7681,3215.0,0.0,0.2038797031636505,0.4185652909777372,0.0,0.2173154537169639,0,Low Education Engagement
Gujarat,Patan,6023,2228,716,8967,3100.0,0.0,0.2484665997546559,0.3457120553139288,0.0,0.2155235864837738,0,Low Education Engagement
Gujarat,Porbandar,2006,332,181,2519,1801.0,0.0,0.1317983326716951,0.7149662564509726,0.0,0.2737991266375545,1,Low Education Engagement
Gujarat,Rajkot,12419,3732,919,17070,10174.0,0.0,0.2186291739894552,0.59601640304628,0.0,0.2771880492091388,0,Low Education Engagement
Gujarat,Sabarkantha,3603,1173,339,5115,5607.0,0.0,0.2293255131964809,1.0,0.0,0.4031964809384164,1,Moderate Education Engagement
Gujarat,Surat,18412,6399,658,25469,35198.0,0.0,0.2512466135301739,1.0,0.0,0.4130609760885783,1,Moderate Education Engagement
Gujarat,Surendranagar,5624,2258,415,8297,3655.0,0.0,0.2721465589972279,0.4405206701217307,0.0,0.2546221525852717,0,Low Education Engagement
Gujarat,Tapi,1856,205,151,2212,2645.0,0.0,0.0926763110307414,1.0,0.0,0.3417043399638336,1,Low Education Engagement
Gujarat,The Dangs,1068,186,74,1328,1477.0,0.0,0.1400602409638554,1.0,0.0,0.3630271084337349,1,Moderate Education Engagement
Gujarat,Vadodara,9306,2433,545,12284,10942.0,0.0,0.1980625203516769,0.8907521979811136,0.0,0.3563537935525887,1,Moderate Education Engagement
Gujarat,Valsad,5818,1406,224,7448,8741.0,0.0,0.1887755102040816,1.0,0.0,0.3849489795918367,1,Moderate Education Engagement
Haryana,Ambala,3063,122,33,3218,3958.0,0.0,0.0379117464263517,1.0,0.0,0.3170602858918583,1,Low Education Engagement
Haryana,Bhiwani,3321,152,16,3489,4004.0,0.0,0.0435654915448552,1.0,0.0,0.3196044711951848,1,Low Education Engagement
Haryana,Charkhi Dadri,839,19,0,858,1698.0,0.0,0.0221445221445221,1.0,0.0,0.3099650349650349,1,Low Education Engagement
Haryana,Faridabad,12607,3225,323,16155,19754.0,0.0,0.1996285979572887,1.0,0.0,0.3898328690807799,1,Moderate Education Engagement
Haryana,Fatehabad,2510,92,10,2612,4592.0,0.0,0.0352220520673813,1.0,0.0,0.3158499234303216,1,Low Education Engagement
Haryana,Gurgaon,5417,1247,197,6861,13524.0,0.0,0.1817519312053636,1.0,0.0,0.3817883690424136,1,Moderate Education Engagement
Haryana,Gurugram,1804,625,207,2636,0.0,0.0,0.2371016691957511,0.0,0.0,0.106695751138088,0,Critical - Severe Education Exclusion
Haryana,Hisar,4927,289,18,5234,6665.0,0.0,0.0552158960641956,1.0,0.0,0.324847153228888,1,Low Education Engagement
Haryana,Jhajjar,2515,100,10,2625,3763.0,0.0,0.0380952380952381,1.0,0.0,0.3171428571428571,1,Low Education Engagement
Haryana,Jind,3729,92,0,3821,4923.0,0.0,0.0240774666317717,1.0,0.0,0.3108348599842973,1,Low Education Engagement
Haryana,Kaithal,2894,85,12,2991,4992.0,0.0,0.0284185891006352,1.0,0.0,0.3127883650952858,1,Low Education Engagement
Haryana,Karnal,3861,179,8,4048,6828.0,0.0,0.0442193675889328,1.0,0.0,0.3198987154150197,1,Low Education Engagement
Haryana,Kurukshetra,2315,78,11,2404,3517.0,0.0,0.0324459234608985,1.0,0.0,0.3146006655574043,1,Low Education Engagement
Haryana,Mahendragarh,2575,155,24,2754,3104.0,0.0,0.0562817719680464,1.0,0.0,0.3253267973856209,1,Low Education Engagement
Haryana,Mewat,6989,550,19,7558,6364.0,0.0,0.0727705742259857,0.8420216988621329,0.0,0.2853532680603334,1,Low Education Engagement
Haryana,Nuh,1251,213,42,1506,0.0,0.0,0.1414342629482071,0.0,0.0,0.0636454183266932,0,Critical - Severe Education Exclusion
Haryana,Palwal,4367,332,4,4703,7265.0,0.0,0.0705932383584945,1.0,0.0,0.3317669572613225,1,Low Education Engagement
Haryana,Panchkula,1287,92,5,1384,5417.0,0.0,0.0664739884393063,1.0,0.0,0.3299132947976878,1,Low Education Engagement
Haryana,Panipat,5498,543,47,6088,9431.0,0.0,0.0891918528252299,1.0,0.0,0.3401363337713535,1,Low Education Engagement
Haryana,Rewari,2329,150,6,2485,6191.0,0.0,0.0603621730382293,1.0,0.0,0.3271629778672032,1,Low Education Engagement
Haryana,Rohtak,3161,191,61,3413,4152.0,0.0,0.0559624963375329,1.0,0.0,0.3251831233518898,1,Low Education Engagement
Haryana,Sirsa,3135,198,2,3335,4976.0,0.0,0.0593703148425787,1.0,0.0,0.3267166416791604,1,Low Education Engagement
Haryana,Sonipat,4314,268,37,4619,7748.0,0.0,0.0580212167135743,1.0,0.0,0.3261095475211084,1,Low Education Engagement
Haryana,Yamuna Nagar,3278,110,8,3396,6421.0,0.0,0.0323910482921083,1.0,0.0,0.3145759717314487,1,Low Education Engagement
Haryana,Yamunanagar,56,3,0,59,27.0,0.0,0.0508474576271186,0.4576271186440678,0.0,0.1601694915254237,0,Critical - Severe Education Exclusion
Himachal Pradesh,Bilaspur,985,14,0,999,932.0,0.0,0.014014014014014,0.9329329329329328,0.0,0.2861861861861861,1,Low Education Engagement
Himachal Pradesh,Chamba,1586,64,7,1657,3354.0,0.0,0.0386240193120096,1.0,0.0,0.3173808086904043,1,Low Education Engagement
Himachal Pradesh,Hamirpur,1181,16,1,1198,883.0,0.0,0.013355592654424,0.7370617696160268,0.0,0.2271285475792988,1,Low Education Engagement
Himachal Pradesh,Kangra,3869,75,22,3966,3693.0,0.0,0.018910741301059,0.9311649016641452,0.0,0.2878593040847201,1,Low Education Engagement
Himachal Pradesh,Kinnaur,137,21,5,163,141.0,0.0,0.1288343558282208,0.8650306748466258,0.0,0.3174846625766871,1,Low Education Engagement
Himachal Pradesh,Kullu,1022,111,106,1239,1211.0,0.0,0.0895883777239709,0.9774011299435028,0.0,0.3335351089588377,1,Low Education Engagement
Himachal Pradesh,Lahaul And Spiti,3,0,0,3,15.0,0.0,0.0,1.0,0.0,0.3,1,Low Education Engagement
Himachal Pradesh,Lahul And Spiti,31,1,0,32,70.0,0.0,0.03125,1.0,0.0,0.3140624999999999,1,Low Education Engagement
Himachal Pradesh,Lahul Spiti,36,2,0,38,6.0,0.0,0.0526315789473684,0.1578947368421052,0.0,0.0710526315789473,0,Critical - Severe Education Exclusion
Himachal Pradesh,Mandi,2460,43,11,2514,2289.0,0.0,0.0171042163882259,0.9105011933174224,0.0,0.2808472553699284,1,Low Education Engagement
Himachal Pradesh,Shimla,1488,161,21,1670,1841.0,0.0,0.0964071856287425,1.0,0.0,0.3433832335329341,1,Low Education Engagement
Himachal Pradesh,Sirmaur,1510,67,7,1584,2634.0,0.0,0.0422979797979798,1.0,0.0,0.3190340909090909,1,Low Education Engagement
Himachal Pradesh,Solan,1105,65,6,1176,1260.0,0.0,0.0552721088435374,1.0,0.0,0.3248724489795918,1,Low Education Engagement
Himachal Pradesh,Una,1226,21,0,1247,1095.0,0.0,0.0168404170008019,0.8781074578989575,0.0,0.2710104250200481,1,Low Education Engagement
Jammu and Kashmir,Anantnag,2978,341,35,3354,0.0,0.0,0.101669648181276,0.0,0.0,0.0457513416815742,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Badgam,1674,192,1,1867,0.0,0.0,0.1028387787895018,0.0,0.0,0.0462774504552758,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Bandipore,1288,308,43,1639,0.0,0.0,0.1879194630872483,0.0,0.0,0.0845637583892617,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Bandipur,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Baramula,3198,532,64,3794,0.0,0.0,0.1402214022140221,0.0,0.0,0.0630996309963099,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Budgam,793,51,15,859,0.0,0.0,0.059371362048894,0.0,0.0,0.0267171129220023,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Doda,3449,1023,32,4504,0.0,0.0,0.2271314387211367,0.0,0.0,0.1022091474245115,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Ganderbal,773,59,11,843,0.0,0.0,0.0699881376037959,0.0,0.0,0.0314946619217081,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Jammu,3749,835,36,4620,0.0,0.0,0.1807359307359307,0.0,0.0,0.0813311688311688,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Kargil,388,141,1,530,0.0,0.0,0.2660377358490566,0.0,0.0,0.1197169811320754,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Kathua,2643,310,9,2962,0.0,0.0,0.1046590141796083,0.0,0.0,0.0470965563808237,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Kishtwar,1058,205,6,1269,0.0,0.0,0.1615445232466509,0.0,0.0,0.0726950354609929,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Kulgam,970,232,9,1211,0.0,0.0,0.1915772089182494,0.0,0.0,0.0862097440132122,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Kupwara,2400,444,40,2884,0.0,0.0,0.1539528432732316,0.0,0.0,0.0692787794729542,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Leh,166,42,1,209,0.0,0.0,0.200956937799043,0.0,0.0,0.0904306220095693,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Pulwama,1742,118,15,1875,0.0,0.0,0.0629333333333333,0.0,0.0,0.0283199999999999,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Punch,2065,548,17,2630,0.0,0.0,0.2083650190114068,0.0,0.0,0.093764258555133,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Rajauri,1,1,0,2,0.0,0.0,0.5,0.0,0.0,0.225,0,Low Education Engagement
Jammu and Kashmir,Rajouri,2071,594,9,2674,0.0,0.0,0.2221391174270755,0.0,0.0,0.099962602842184,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Ramban,1317,597,6,1920,0.0,0.0,0.3109375,0.0,0.0,0.139921875,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Reasi,1136,570,9,1715,0.0,0.0,0.3323615160349854,0.0,0.0,0.1495626822157434,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Samba,532,47,9,588,0.0,0.0,0.0799319727891156,0.0,0.0,0.035969387755102,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Shopian,308,84,20,412,0.0,0.0,0.203883495145631,0.0,0.0,0.0917475728155339,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Shupiyan,537,128,1,666,0.0,0.0,0.1921921921921922,0.0,0.0,0.0864864864864864,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Srinagar,2853,271,135,3259,0.0,0.0,0.0831543418226449,0.0,0.0,0.0374194538201902,0,Critical - Severe Education Exclusion
Jammu and Kashmir,Udhampur,2448,349,11,2808,0.0,0.0,0.1242877492877492,0.0,0.0,0.0559294871794871,0,Critical - Severe Education Exclusion
Jharkhand,Bokaro,3507,2278,17,5802,4424.0,0.0,0.3926232333678042,0.7624956911409859,0.0,0.4054291623578077,2,Moderate Education Engagement
Jharkhand,Chatra,3448,2819,35,6302,3989.0,0.0,0.4473183116470962,0.6329736591558236,0.0,0.3911853379879403,2,Moderate Education Engagement
Jharkhand,Deoghar,4518,3679,127,8324,4022.0,0.0,0.441975012013455,0.4831811629024507,0.0,0.34384310427679,2,Low Education Engagement
Jharkhand,Dhanbad,6878,4061,92,11031,5776.0,0.0,0.3681443205511739,0.5236152660683528,0.0,0.3227495240685342,0,Low Education Engagement
Jharkhand,Dumka,2743,2996,86,5825,4019.0,0.0,0.5143347639484979,0.6899570815450644,0.0,0.4384377682403433,2,High Education Engagement
Jharkhand,East Singhbhum,6797,2281,99,9177,4226.0,0.0,0.2485561730412989,0.460499073771385,0.0,0.25,0,Low Education Engagement
Jharkhand,East Singhbum,848,546,53,1447,0.0,0.0,0.377332411886662,0.0,0.0,0.1697995853489979,0,Critical - Severe Education Exclusion
Jharkhand,Garhwa,4837,1602,15,6454,3503.0,0.0,0.248218159281066,0.5427641772544158,0.0,0.2745274248528044,0,Low Education Engagement
Jharkhand,Giridih,7695,6526,82,14303,9740.0,0.0,0.4562679158218555,0.6809760190169895,0.0,0.4096133678249318,2,Moderate Education Engagement
Jharkhand,Godda,3238,2135,17,5390,3785.0,0.0,0.3961038961038961,0.7022263450834879,0.0,0.3889146567717996,2,Moderate Education Engagement
Jharkhand,Gumla,4083,2524,94,6701,3800.0,0.0,0.3766601999701537,0.5670795403671094,0.0,0.3396209520967019,2,Low Education Engagement
Jharkhand,Hazaribag,358,208,0,566,391.0,0.0,0.3674911660777385,0.6908127208480566,0.0,0.3726148409893993,2,Moderate Education Engagement
Jharkhand,Hazaribagh,4125,2048,31,6204,5791.0,0.0,0.3301096067053514,0.9334300451321728,0.0,0.4285783365570599,1,Moderate Education Engagement
Jharkhand,Jamtara,3160,1274,16,4450,1682.0,0.0,0.2862921348314606,0.3779775280898876,0.0,0.2422247191011236,0,Low Education Engagement
Jharkhand,Khunti,1426,1173,45,2644,1410.0,0.0,0.4436459909228442,0.5332829046898638,0.0,0.359625567322239,2,Moderate Education Engagement
Jharkhand,Kodarma,184,126,0,310,221.0,0.0,0.4064516129032258,0.7129032258064516,0.0,0.396774193548387,2,Moderate Education Engagement
Jharkhand,Koderma,2096,1114,12,3222,1672.0,0.0,0.345747982619491,0.5189323401613904,0.0,0.3112662942271881,0,Low Education Engagement
Jharkhand,Latehar,1675,923,11,2609,3017.0,0.0,0.3537753928708317,1.0,0.0,0.4591989267918743,2,High Education Engagement
Jharkhand,Lohardaga,1984,919,56,2959,1511.0,0.0,0.3105778979384927,0.5106454883406556,0.0,0.2929537005745184,0,Low Education Engagement
Jharkhand,Pakaur,197,100,0,297,227.0,0.0,0.3367003367003367,0.7643097643097643,0.0,0.3808080808080808,2,Moderate Education Engagement
Jharkhand,Pakur,3971,2908,45,6924,2790.0,0.0,0.4199884459849798,0.4029462738301559,0.0,0.3098786828422877,0,Low Education Engagement
Jharkhand,Palamau,220,66,0,286,140.0,0.0,0.2307692307692307,0.4895104895104895,0.0,0.2506993006993007,0,Low Education Engagement
Jharkhand,Palamu,6548,1994,64,8606,9410.0,0.0,0.2316988147803858,1.0,0.0,0.4042644666511736,1,Moderate Education Engagement
Jharkhand,Pashchimi Singhbhum,346,252,1,599,235.0,0.0,0.4207011686143572,0.3923205342237061,0.0,0.3070116861435726,0,Low Education Engagement
Jharkhand,Ramgarh,1902,1066,11,2979,2377.0,0.0,0.3578382007385028,0.7979187646861363,0.0,0.4004028197381671,2,Moderate Education Engagement
Jharkhand,Ranchi,9318,4613,334,14265,8306.0,0.0,0.323378899404136,0.5822642832106555,0.0,0.3201997896950578,0,Low Education Engagement
Jharkhand,Sahebganj,3636,2670,15,6321,4750.0,0.0,0.4224015187470337,0.7514633760480937,0.0,0.4155196962505932,2,Moderate Education Engagement
Jharkhand,Sahibganj,187,178,0,365,150.0,0.0,0.4876712328767123,0.410958904109589,0.0,0.3427397260273972,2,Low Education Engagement
Jharkhand,Seraikela Kharsawan,2943,1277,30,4250,2229.0,0.0,0.3004705882352941,0.5244705882352941,0.0,0.2925529411764705,0,Low Education Engagement
Jharkhand,Simdega,1472,594,13,2079,1750.0,0.0,0.2857142857142857,0.8417508417508418,0.0,0.3810966810966811,1,Moderate Education Engagement
Jharkhand,West Singhbhum,4211,2589,48,6848,4033.0,0.0,0.3780665887850467,0.5889310747663551,0.0,0.3468092873831775,2,Low Education Engagement
Karnataka,Bagalkot,6376,931,84,7391,14952.0,0.0,0.1259640102827763,1.0,0.0,0.3566838046272493,1,Moderate Education Engagement
Karnataka,Ballari,6073,863,65,7001,8308.0,0.0,0.1232681045564919,1.0,0.0,0.3554706470504213,1,Moderate Education Engagement
Karnataka,Belagavi,12924,1502,122,14548,25085.0,0.0,0.1032444322243607,1.0,0.0,0.3464599945009623,1,Low Education Engagement
Karnataka,Bengaluru,26217,7968,3811,37996,42410.0,0.0,0.2097062848720918,1.0,0.0,0.3943678281924413,1,Moderate Education Engagement
Karnataka,Bengaluru Rural,3690,997,747,5434,5721.0,0.0,0.1834744203165255,1.0,0.0,0.3825634891424365,1,Moderate Education Engagement
Karnataka,Bengaluru South,15,183,5,203,326.0,0.0,0.9014778325123152,1.0,0.0,0.7056650246305418,2,High Education Engagement
Karnataka,Bengaluru Urban,12111,7167,3796,23074,0.0,0.0,0.310609343850221,0.0,0.0,0.1397742047325994,0,Critical - Severe Education Exclusion
Karnataka,Bidar,3960,896,64,4920,6398.0,0.0,0.1821138211382114,1.0,0.0,0.3819512195121951,1,Moderate Education Engagement
Karnataka,Bijapur,3299,930,5,4234,5441.0,0.0,0.2196504487482286,1.0,0.0,0.3988427019367028,1,Moderate Education Engagement
Karnataka,Chamarajanagar,2599,257,23,2879,2463.0,0.0,0.089267106634248,0.8555053838138242,0.0,0.2968218131295588,1,Low Education Engagement
Karnataka,Chickmagalur,1129,102,0,1231,886.0,0.0,0.082859463850528,0.7197400487408611,0.0,0.2532087733549959,1,Low Education Engagement
Karnataka,Chikkaballapur,2842,296,14,3152,4231.0,0.0,0.0939086294416243,1.0,0.0,0.3422588832487309,1,Low Education Engagement
Karnataka,Chikkamagaluru,1018,95,38,1151,1805.0,0.0,0.0825369244135534,1.0,0.0,0.337141615986099,1,Low Education Engagement
Karnataka,Chikmagalur,145,9,0,154,42.0,0.0,0.0584415584415584,0.2727272727272727,0.0,0.1081168831168831,0,Critical - Severe Education Exclusion
Karnataka,Chitradurga,4042,326,45,4413,6123.0,0.0,0.0738726489916156,1.0,0.0,0.333242692046227,1,Low Education Engagement
Karnataka,Dakshina Kannada,5896,530,79,6505,7839.0,0.0,0.0814757878554957,1.0,0.0,0.3366641045349731,1,Low Education Engagement
Karnataka,Davanagere,437,46,0,483,182.0,0.0,0.0952380952380952,0.3768115942028985,0.0,0.1559006211180124,0,Critical - Severe Education Exclusion
Karnataka,Davangere,4416,352,45,4813,5459.0,0.0,0.0731352586744234,1.0,0.0,0.3329108664034905,1,Low Education Engagement
Karnataka,Dharwad,4733,351,19,5103,11753.0,0.0,0.0687830687830687,1.0,0.0,0.3309523809523809,1,Low Education Engagement
Karnataka,Gadag,4223,359,20,4602,8138.0,0.0,0.0780095610604085,1.0,0.0,0.3351043024771838,1,Low Education Engagement
Karnataka,Hassan,3277,191,19,3487,6283.0,0.0,0.0547748781187267,1.0,0.0,0.324648695153427,1,Low Education Engagement
Karnataka,Haveri,4028,272,59,4359,14439.0,0.0,0.0623996329433356,1.0,0.0,0.328079834824501,1,Low Education Engagement
Karnataka,Kalaburagi,7746,1305,87,9138,10888.0,0.0,0.1428102429415627,1.0,0.0,0.3642646093237032,1,Moderate Education Engagement
Karnataka,Kodagu,1095,75,41,1211,1140.0,0.0,0.0619322873658133,0.9413707679603632,0.0,0.310280759702725,1,Low Education Engagement
Karnataka,Kolar,3841,314,31,4186,6189.0,0.0,0.0750119445771619,1.0,0.0,0.3337553750597228,1,Low Education Engagement
Karnataka,Koppal,4752,650,49,5451,8068.0,0.0,0.1192441753806641,1.0,0.0,0.3536598789212988,1,Moderate Education Engagement
Karnataka,Mandya,3401,150,43,3594,4101.0,0.0,0.0417362270450751,1.0,0.0,0.3187813021702838,1,Low Education Engagement
Karnataka,Mysuru,6507,677,250,7434,6237.0,0.0,0.0910680656443368,0.8389830508474576,0.0,0.2926755447941888,1,Low Education Engagement
Karnataka,Raichur,7619,2056,104,9779,7377.0,0.0,0.2102464464669189,0.7543716126393292,0.0,0.3209223847019122,1,Low Education Engagement
Karnataka,Ramanagar,2559,379,11,2949,3637.0,0.0,0.1285181417429637,1.0,0.0,0.3578331637843336,1,Moderate Education Engagement
Karnataka,Ramanagara,168,24,12,204,0.0,0.0,0.1176470588235294,0.0,0.0,0.0529411764705882,0,Critical - Severe Education Exclusion
Karnataka,Shivamogga,4115,331,43,4489,5689.0,0.0,0.073735798618846,1.0,0.0,0.3331811093784807,1,Low Education Engagement
Karnataka,Tumakuru,5546,349,47,5942,7062.0,0.0,0.0587344328508919,1.0,0.0,0.3264304947829013,1,Low Education Engagement
Karnataka,Udupi,3340,210,43,3593,3944.0,0.0,0.0584469802393543,1.0,0.0,0.3263011411077094,1,Low Education Engagement
Karnataka,Uttara Kannada,3219,221,30,3470,4134.0,0.0,0.0636887608069164,1.0,0.0,0.3286599423631123,1,Low Education Engagement
Karnataka,Vijayanagara,1822,241,56,2119,2066.0,0.0,0.1137328928739971,0.974988201982067,0.0,0.3436762623879188,1,Low Education Engagement
Karnataka,Vijayapura,4662,842,92,5596,8945.0,0.0,0.1504646175839885,1.0,0.0,0.3677090779127948,1,Moderate Education Engagement
Karnataka,Yadgir,5420,1416,111,6947,7220.0,0.0,0.2038289909313372,1.0,0.0,0.3917230459191018,1,Moderate Education Engagement
Kerala,Alappuzha,2536,892,131,3559,2640.0,0.0,0.2506322000561956,0.7417813992694577,0.0,0.3353189098061253,1,Low Education Engagement
Kerala,Ernakulam,4185,1807,332,6324,5733.0,0.0,0.2857368753953194,0.9065464895635672,0.0,0.4005455407969639,1,Moderate Education Engagement
Kerala,Idukki,1399,271,28,1698,1528.0,0.0,0.1595995288574793,0.8998822143698468,0.0,0.3417844522968197,1,Low Education Engagement
Kerala,Kannur,4013,1722,230,5965,4639.0,0.0,0.2886839899413244,0.7777032690695725,0.0,0.3632187761944677,1,Moderate Education Engagement
